股票代码_StkCd,日期_Date,风险因子_流通市值加权_持有期收益_Beta_TMV_H
866,2006/3/31,0.4748
866,2006/4/6,0.447
868,2005/1/31,1.1663
868,2005/2/28,0.801
868,2005/3/31,0.9126
868,2005/4/29,0.9831
868,2005/5/31,0.9004
868,2005/6/30,1.0467
868,2005/7/29,1.0737
868,2005/8/31,1.2431
868,2005/9/30,1.3853
868,2005/10/31,1.2775
868,2005/11/30,1.2494
868,2005/12/30,1.1861
868,2006/1/25,1.2094
868,2006/2/28,1.2589
868,2006/3/31,1.1461
868,2006/4/14,1.0725
868,2006/5/19,2.0382
868,2006/6/29,2.1112
868,2006/7/31,1.8888
868,2006/8/31,1.8773
868,2006/9/29,1.892
868,2006/10/31,2.0691
868,2006/11/30,1.9801
868,2006/12/29,1.8613
868,2007/1/31,2.0209
868,2007/2/28,2.151
868,2007/3/30,2.1839
868,2007/4/30,2.0357
868,2007/5/31,1.788
868,2007/6/25,1.5965
868,2007/8/31,1.7906
868,2007/9/28,1.8278
868,2007/10/31,1.8622
868,2007/11/30,1.4562
868,2007/12/28,1.4628
868,2008/1/31,1.2051
868,2008/2/29,1.1426
868,2008/3/31,1.0438
868,2008/4/30,1.0973
868,2008/5/30,0.7816
868,2008/6/30,0.9952
868,2008/7/31,0.9417
868,2008/8/29,0.8102
868,2008/9/26,0.8442
868,2008/10/31,0.9109
868,2008/11/28,0.9713
868,2008/12/31,0.9486
868,2009/1/23,1.0413
868,2009/2/27,1.4193
868,2009/3/31,1.3544
868,2009/4/30,1.3427
868,2009/5/27,1.3117
868,2009/6/30,1.2105
868,2009/7/31,1.1219
868,2009/8/31,1.1194
868,2009/9/30,1.1258
868,2009/10/30,1.2297
868,2009/11/30,1.4438
868,2009/12/31,1.3516
868,2010/1/29,1.5431
868,2010/2/26,1.4408
868,2010/3/31,1.5933
868,2010/4/30,1.6453
868,2010/5/31,1.7354
868,2010/6/30,1.9763
868,2010/7/30,2.2512
868,2010/8/17,2.4563
868,2010/9/30,2.4774
868,2010/10/29,2.0669
868,2010/11/30,1.6382
868,2010/12/31,1.6685
868,2011/1/31,1.5599
868,2011/2/28,1.4483
868,2011/3/31,1.4196
868,2011/4/28,1.4295
868,2011/5/31,1.2709
868,2011/6/30,1.1605
868,2011/7/29,0.9641
868,2011/8/31,0.6672
868,2011/9/30,0.929
868,2011/10/31,1.1737
868,2011/11/30,1.1834
868,2011/12/30,1.4243
868,2012/1/31,1.4972
868,2012/2/29,1.5767
868,2012/3/30,1.4642
868,2012/4/27,1.286
868,2012/5/31,1.3418
868,2012/6/29,1.3827
868,2012/7/31,1.5321
868,2012/8/31,1.5587
868,2012/9/28,1.6022
868,2012/10/31,1.5947
868,2012/11/30,1.553
868,2012/12/31,1.0404
868,2013/1/31,1.0638
868,2013/2/28,0.9594
868,2013/3/29,1.1272
868,2013/4/26,1.1922
868,2013/5/31,1.2747
868,2013/6/28,1.3636
868,2013/7/31,1.2194
868,2013/8/30,1.1796
868,2013/9/30,1.1879
868,2013/10/31,1.2682
868,2013/11/29,1.3103
868,2013/12/31,1.4514
868,2014/1/30,1.4142
868,2014/2/28,1.4197
868,2014/3/31,1.3701
868,2014/4/11,1.394
868,2014/7/31,1.6425
868,2014/8/29,1.5811
868,2014/9/30,1.372
868,2014/10/31,1.4746
868,2014/11/28,1.3202
868,2014/12/31,1.1548
868,2015/1/30,1.1211
868,2015/2/27,0.9089
868,2015/3/31,1.3276
868,2015/4/30,1.7079
868,2015/5/29,1.2665
868,2015/6/30,1.346
868,2015/7/31,1.3031
868,2015/8/31,1.1844
868,2015/9/30,1.1368
868,2015/10/30,1.2525
868,2015/11/30,1.2297
868,2015/12/31,1.2115
868,2016/1/29,1.2526
868,2016/2/29,1.2547
868,2016/3/31,1.1741
868,2016/4/29,1.089
868,2016/5/31,1.2272
868,2016/6/30,1.2258
868,2016/7/29,1.2115
868,2016/8/31,1.2673
868,2016/9/30,1.3357
868,2016/10/31,1.1403
868,2016/11/30,1.2117
868,2016/12/30,1.227
868,2017/1/26,1.0651
868,2017/2/28,1.1772
868,2017/3/31,1.5587
868,2017/4/28,1.6594
868,2017/5/31,1.7993
868,2017/6/30,1.3761
868,2017/7/31,1.3444
868,2017/8/31,1.4299
868,2017/9/29,2.8361
868,2017/10/31,2.9132
868,2017/11/30,3.5272
868,2017/12/29,4.0151
868,2018/1/31,4.1706
868,2018/2/28,4.6398
868,2018/3/30,4.4604
868,2018/4/27,4.3351
868,2018/5/31,4.4673
868,2018/6/29,3.0881
868,2018/7/31,3.1962
868,2018/8/31,3.6587
868,2018/9/28,0.4076
868,2018/10/31,0.6851
868,2018/11/30,0.6006
868,2018/12/28,0.3369
869,2005/1/31,0.6528
869,2005/2/28,0.6137
869,2005/3/31,0.4022
869,2005/4/29,0.5054
869,2005/5/31,0.6241
869,2005/6/30,0.341
869,2005/7/29,0.2734
869,2005/8/31,0.178
869,2005/9/30,0.0895
869,2005/10/31,0.0529
869,2005/11/30,0.0566
869,2005/12/30,-0.0302
869,2006/1/20,0.0068
869,2006/2/28,0.0952
869,2006/3/31,0.4176
869,2006/4/28,1.1426
869,2006/5/31,0.6515
869,2006/6/30,0.5321
869,2006/7/31,0.7522
869,2006/8/31,0.8324
869,2006/9/29,0.8574
869,2006/10/31,1.0104
869,2006/11/30,1.1288
869,2006/12/29,1.1153
869,2007/1/31,1.1242
869,2007/2/28,0.9277
869,2007/3/30,0.8617
869,2007/4/30,0.3634
869,2007/5/31,0.3523
869,2007/6/29,0.4049
869,2007/7/31,0.2437
869,2007/8/31,0.1883
869,2007/9/28,0.2442
869,2007/10/31,0.0657
869,2007/11/30,0.2321
869,2007/12/28,0.2965
869,2008/1/31,0.2041
869,2008/2/29,0.2601
869,2008/3/31,0.3933
869,2008/4/30,0.5775
869,2008/5/30,0.5879
869,2008/6/30,0.651
869,2008/7/31,0.7812
869,2008/8/29,0.8913
869,2008/9/25,0.9765
869,2008/10/31,0.877
869,2008/11/28,0.6587
869,2008/12/31,0.5391
869,2009/1/23,0.3993
869,2009/2/27,0.4579
869,2009/3/31,0.3414
869,2009/4/29,0.3517
869,2009/5/27,0.3799
869,2009/6/30,0.3637
869,2009/7/31,0.3184
869,2009/8/31,0.2391
869,2009/9/30,0.1413
869,2009/10/30,-0.1295
869,2009/11/30,-0.0466
869,2009/12/31,-0.0283
869,2010/1/29,0.1722
869,2010/2/26,0.1623
869,2010/3/31,0.2999
869,2010/4/29,0.1821
869,2010/5/31,0.1854
869,2010/6/30,0.1063
869,2010/7/30,0.3073
869,2010/8/30,0.2436
869,2010/9/30,0.1662
869,2010/10/29,-0.0742
869,2010/11/30,-0.1293
869,2010/12/31,-0.083
869,2011/1/31,-0.0572
869,2011/2/28,-0.0715
869,2011/3/31,-0.0377
869,2011/4/29,0.0417
869,2011/5/31,0.0354
869,2011/6/30,0.0992
869,2011/7/29,-0.1788
869,2011/8/31,-0.2048
869,2011/9/30,-0.0539
869,2011/10/31,0.5241
869,2011/11/30,0.4825
869,2011/12/30,0.602
869,2012/1/31,0.4667
869,2012/2/29,0.6972
869,2012/3/30,0.7458
869,2012/4/27,0.6532
869,2012/5/31,0.6924
869,2012/6/29,0.6933
869,2012/7/31,0.6435
869,2012/8/31,0.6383
869,2012/9/28,0.6574
869,2012/10/31,0.5705
869,2012/11/30,0.5534
869,2012/12/31,0.8762
869,2013/1/31,0.7862
869,2013/2/28,0.7201
869,2013/3/29,0.8407
869,2013/4/26,0.8314
869,2013/5/31,1.0021
869,2013/6/28,1.0162
869,2013/7/31,1.0196
869,2013/8/30,0.9615
869,2013/9/30,0.9635
869,2013/10/31,0.9658
869,2013/11/29,1.118
869,2013/12/31,1.0596
869,2014/1/30,1.144
869,2014/2/28,1.112
869,2014/3/31,0.9835
869,2014/4/30,0.9899
869,2014/5/30,0.7919
869,2014/6/30,0.476
869,2014/7/31,0.907
869,2014/8/29,1.1708
869,2014/9/30,0.9847
869,2014/10/31,0.8671
869,2014/11/28,0.8061
869,2014/12/31,0.4599
869,2015/1/30,0.1938
869,2015/2/27,0.2669
869,2015/3/31,0.3622
869,2015/4/30,0.4598
869,2015/5/29,0.3798
869,2015/6/30,0.369
869,2015/7/31,0.6051
869,2015/8/31,0.5513
869,2015/9/30,0.56
869,2015/10/30,0.4954
869,2015/11/30,0.5037
869,2015/12/31,0.5424
869,2016/1/29,0.6574
869,2016/2/29,0.6661
869,2016/3/31,0.6862
869,2016/4/29,0.6624
869,2016/5/31,0.7191
869,2016/6/30,0.745
869,2016/7/29,0.6841
869,2016/8/31,0.7221
869,2016/9/30,0.7379
869,2016/10/31,0.9132
869,2016/11/30,0.922
869,2016/12/30,0.8755
869,2017/1/26,0.8038
869,2017/2/28,0.7819
869,2017/3/31,0.5268
869,2017/4/28,0.7525
869,2017/5/31,0.6251
869,2017/6/30,0.8028
869,2017/7/31,0.8759
869,2017/8/31,1.1597
869,2017/9/29,1.1713
869,2017/10/31,1.205
869,2017/11/30,1.4055
869,2017/12/29,1.4564
869,2018/1/31,1.4512
869,2018/2/28,1.6592
869,2018/3/30,1.7244
869,2018/4/27,1.5207
869,2018/5/31,1.6654
869,2018/6/29,1.7894
869,2018/7/31,1.8174
869,2018/8/31,2.3736
869,2018/9/28,2.5331
869,2018/10/31,2.6934
869,2018/11/30,1.9905
869,2018/12/28,1.9247
875,2005/1/31,0.6901
875,2005/2/28,1.0149
875,2005/3/31,1.1368
875,2005/4/29,1.1859
875,2005/5/31,1.0834
875,2005/6/30,1.1132
875,2005/7/29,1.1024
875,2005/8/31,1.0765
875,2005/9/30,1.1525
875,2005/10/31,1.2337
875,2005/11/30,1.2506
875,2005/12/30,1.245
875,2006/1/25,1.0841
875,2006/2/28,0.9496
875,2006/3/31,0.7034
875,2006/4/27,0.8708
875,2006/5/31,1.5296
875,2006/6/30,1.5734
875,2006/7/31,1.8916
875,2006/8/31,1.9154
875,2006/9/29,1.905
875,2006/10/31,1.8697
875,2006/11/30,1.7952
875,2006/12/29,1.6148
875,2007/1/31,1.493
875,2007/2/28,1.6097
875,2007/3/30,1.6688
875,2007/4/18,1.9205
875,2007/6/29,1.815
875,2007/7/31,1.7739
875,2007/8/31,1.6518
875,2007/9/27,1.6518
875,2007/10/31,1.6396
875,2007/11/30,1.2438
875,2007/12/28,1.2432
875,2008/1/31,1.2604
875,2008/2/29,1.289
875,2008/3/31,1.2738
875,2008/4/30,1.2818
875,2008/5/30,0.9499
875,2008/6/30,0.8693
875,2008/7/31,0.7976
875,2008/8/29,0.9204
875,2008/9/26,0.9323
875,2008/10/31,1.0017
875,2008/11/28,1.0387
875,2008/12/31,1.1359
875,2009/1/23,1.0143
875,2009/2/27,0.989
875,2009/3/31,0.9185
875,2009/4/30,0.8918
875,2009/5/27,0.9281
875,2009/6/30,0.9159
875,2009/7/30,0.928
875,2009/8/31,0.778
875,2009/9/30,0.8574
875,2009/10/30,0.622
875,2009/11/30,0.6614
875,2009/12/31,0.7957
875,2010/1/29,0.8588
875,2010/2/25,0.8477
875,2010/3/19,0.8627
875,2010/7/30,0.6697
875,2010/8/31,0.6218
875,2010/9/30,0.6539
875,2010/10/29,0.5447
875,2010/11/30,0.6826
875,2010/12/31,0.5348
875,2011/1/31,0.4802
875,2011/2/28,0.1756
875,2011/3/31,0.1475
875,2011/4/29,-0.1436
875,2011/5/31,-0.0927
875,2011/6/30,-0.1131
875,2011/7/29,0.0833
875,2011/8/31,0.2108
875,2011/9/30,0.4149
875,2011/10/31,0.4605
875,2011/11/30,0.5301
875,2011/12/30,0.9538
875,2012/1/31,0.9967
875,2012/2/29,0.9108
875,2012/3/30,0.8784
875,2012/4/27,0.873
875,2012/5/31,0.8929
875,2012/6/29,0.9678
875,2012/7/31,0.9521
875,2012/8/31,0.9765
875,2012/9/28,1.0286
875,2012/10/31,1.0747
875,2012/11/30,0.9646
875,2012/12/31,0.5618
875,2013/1/31,0.5791
875,2013/2/28,0.5745
875,2013/3/29,0.5794
875,2013/4/26,0.6024
875,2013/5/31,0.6736
875,2013/6/28,0.7807
875,2013/7/31,0.6719
875,2013/8/30,0.7416
875,2013/9/30,0.7358
875,2013/10/31,0.7185
875,2013/11/29,0.7489
875,2013/12/31,0.8058
875,2014/1/30,0.7978
875,2014/2/28,0.7995
875,2014/3/31,0.6581
875,2014/4/30,0.6851
875,2014/5/30,0.6151
875,2014/6/30,-0.0126
875,2014/7/31,0.3194
875,2014/8/29,0.1521
875,2014/9/30,1.1349
875,2014/10/31,1.2512
875,2014/11/28,1.387
875,2014/12/31,1.2443
875,2015/1/30,1.0681
875,2015/2/27,1.0345
875,2015/3/31,1.5839
875,2015/4/30,2.7005
875,2015/5/6,1.4747
875,2015/6/30,1.4731
875,2015/7/31,1.4666
875,2015/8/31,1.0116
875,2015/9/30,1.1218
875,2015/10/30,1.0181
875,2015/11/30,1.0109
875,2015/12/31,1.0085
875,2016/1/29,1.1031
875,2016/2/29,1.1094
875,2016/3/31,1.0195
875,2016/4/29,0.6521
875,2016/5/31,0.6697
875,2016/6/30,0.6531
875,2016/7/29,0.6026
875,2016/8/31,1.0013
875,2016/9/30,0.8816
875,2016/10/31,0.8774
875,2016/11/30,0.8517
875,2016/12/30,0.8623
875,2017/1/26,0.2816
875,2017/2/28,0.2689
875,2017/3/31,-0.212
875,2017/4/28,0.0699
875,2017/5/31,0.0325
875,2017/6/30,0.0071
875,2017/7/31,0.0733
875,2017/8/31,0.0907
875,2017/9/29,0.141
875,2017/10/31,0.1875
875,2017/11/30,0.4176
875,2017/12/29,0.9793
875,2018/1/31,0.9857
875,2018/2/28,0.8953
875,2018/3/30,0.9996
875,2018/4/27,0.7704
875,2018/5/31,1.074
875,2018/6/29,1.0102
875,2018/7/31,0.977
875,2018/8/31,0.8634
875,2018/9/28,1.0392
875,2018/10/31,1.0929
875,2018/11/30,0.9199
875,2018/12/28,0.953
876,2005/1/31,0.7052
876,2005/2/28,1.3294
876,2005/3/31,1.4316
876,2005/4/29,1.4437
876,2005/5/31,1.4568
876,2005/6/30,1.4396
876,2005/7/29,1.5163
876,2005/8/31,1.5022
876,2005/9/30,1.5293
876,2005/10/31,1.7251
876,2005/11/30,1.858
876,2005/12/30,1.9799
876,2006/2/28,1.8624
876,2006/3/31,1.6192
876,2006/4/28,1.7737
876,2006/5/31,1.05
876,2006/6/29,1.0345
876,2006/7/31,1.1916
876,2006/8/31,1.2453
876,2006/9/29,1.1774
876,2006/10/31,1.1501
876,2006/11/30,1.0901
876,2006/12/29,1.2935
876,2007/1/31,1.0365
876,2007/2/28,0.9272
876,2007/3/30,0.9592
876,2007/4/30,1.345
876,2007/5/31,1.4029
876,2007/6/29,1.4875
876,2007/7/31,1.448
876,2007/8/31,1.4505
876,2007/9/28,1.5824
876,2007/10/31,1.5695
876,2007/11/30,1.3715
876,2007/12/28,1.3583
876,2008/1/31,1.3365
876,2008/2/29,1.3173
876,2008/3/31,1.3417
876,2008/4/30,1.104
876,2008/5/30,1.2788
876,2008/6/30,1.2483
876,2008/7/31,1.4442
876,2008/8/29,1.4085
876,2008/9/26,1.5612
876,2008/10/31,1.5439
876,2008/11/28,1.344
876,2008/12/31,1.3625
876,2009/1/23,1.3425
876,2009/2/27,1.3207
876,2009/3/31,1.1347
876,2009/4/30,1.104
876,2009/5/27,1.083
876,2009/6/30,1.0194
876,2009/7/31,0.9954
876,2009/8/31,0.8802
876,2009/9/30,0.9043
876,2009/10/30,0.7451
876,2009/11/30,0.793
876,2009/12/31,0.7866
876,2010/1/29,0.7829
876,2010/2/26,0.7785
876,2010/3/31,0.8478
876,2010/4/30,0.874
876,2010/5/31,0.9308
876,2010/6/30,0.9157
876,2010/7/22,0.8405
876,2010/9/30,0.8929
876,2010/10/29,0.8941
876,2010/11/30,1.0512
876,2010/12/31,1.0898
876,2011/1/31,1.1455
876,2011/2/28,0.9463
876,2011/3/31,1.1297
876,2011/4/29,1.2106
876,2011/5/31,1.0778
876,2011/6/28,0.887
876,2011/7/29,0.6644
876,2011/8/31,1.0511
876,2011/9/30,0.6697
876,2011/10/31,0.4586
876,2011/11/30,0.4375
876,2011/12/30,0.6236
876,2012/1/31,0.6379
876,2012/2/29,0.5802
876,2012/3/30,0.6086
876,2012/4/27,0.5226
876,2012/5/31,0.5814
876,2012/6/29,0.5357
876,2012/7/31,0.4568
876,2012/8/31,0.4559
876,2012/9/28,0.4967
876,2012/10/31,0.4889
876,2012/11/30,0.5916
876,2012/12/31,0.8094
876,2013/1/31,0.8922
876,2013/2/28,0.9317
876,2013/3/29,1.0218
876,2013/4/26,1.0867
876,2013/5/31,1.1425
876,2013/6/28,1.1869
876,2013/7/31,1.296
876,2013/8/30,1.3288
876,2013/9/30,1.3503
876,2013/10/31,1.2888
876,2013/11/29,1.3624
876,2013/12/31,1.2773
876,2014/1/30,1.2188
876,2014/2/28,1.2243
876,2014/3/31,1.0345
876,2014/4/30,0.986
876,2014/5/30,0.9396
876,2014/6/30,0.1769
876,2014/7/31,0.7746
876,2014/8/29,0.5512
876,2014/9/30,0.2481
876,2014/10/31,0.3186
876,2014/11/28,0.245
876,2014/12/31,0.656
876,2015/1/30,0.642
876,2015/2/27,0.5029
876,2015/3/31,1.4109
876,2015/4/30,1.3225
876,2015/5/29,0.631
876,2015/6/30,0.6873
876,2015/7/31,0.5805
876,2015/8/14,0.4274
876,2016/3/31,0.2884
876,2016/4/29,0.2709
876,2016/5/31,0.2643
876,2016/6/30,0.2537
876,2016/7/29,0.2449
876,2016/8/31,0.2428
876,2016/9/30,-0.0135
876,2016/10/31,-0.106
876,2016/11/30,-0.1316
876,2016/12/30,-0.2329
876,2017/1/26,-0.4006
876,2017/2/28,-0.4993
876,2017/3/31,0.3861
876,2017/4/28,0.3775
876,2017/5/31,0.389
876,2017/6/30,0.4744
876,2017/7/31,0.4876
876,2017/8/31,0.4683
876,2017/9/29,0.3958
876,2017/10/31,0.3962
876,2017/11/30,0.1826
876,2017/12/29,-0.0145
876,2018/1/31,-0.0701
876,2018/2/28,0.1679
876,2018/3/30,0.0958
876,2018/4/27,0.1634
876,2018/5/31,0.1253
876,2018/6/29,0.5416
876,2018/7/31,0.5238
876,2018/8/31,0.7695
876,2018/9/28,0.955
876,2018/10/31,0.7452
876,2018/11/30,1.2171
876,2018/12/28,1.239
877,2005/1/31,1.0017
877,2005/2/28,0.9404
877,2005/3/31,1.1249
877,2005/4/29,0.9135
877,2005/5/31,0.7761
877,2005/6/30,0.7155
877,2005/7/29,0.8028
877,2005/8/31,1.319
877,2005/9/30,1.481
877,2005/10/31,1.63
877,2005/11/30,1.6915
877,2005/12/30,1.4387
877,2006/1/25,1.5455
877,2006/2/28,1.7916
877,2006/3/31,1.7652
877,2006/4/28,1.591
877,2006/5/31,0.6048
877,2006/6/30,0.5688
877,2006/7/31,0.6944
877,2006/8/31,0.4489
877,2006/9/29,0.4866
877,2006/10/31,0.4148
877,2006/11/30,0.3737
877,2006/12/29,0.3835
877,2007/1/31,0.6525
877,2007/2/28,0.7251
877,2007/3/30,0.705
877,2007/4/30,0.7528
877,2007/5/31,0.8818
877,2007/6/29,1.0773
877,2007/7/31,1.0826
877,2007/8/31,1.1312
877,2007/9/28,0.8934
877,2007/10/31,0.8667
877,2007/11/30,0.8794
877,2007/12/28,0.9267
877,2008/1/31,0.9244
877,2008/2/29,0.8982
877,2008/3/31,0.9385
877,2008/4/30,1.0526
877,2008/5/30,1.2589
877,2008/6/30,1.2771
877,2008/7/31,1.3932
877,2008/8/29,1.5151
877,2008/9/26,1.3917
877,2008/10/31,1.248
877,2008/11/28,1.5213
877,2008/12/30,1.5492
877,2009/1/23,1.3472
877,2009/2/27,1.3299
877,2009/3/31,1.0752
877,2009/4/30,1.0312
877,2009/5/27,0.9912
877,2009/6/30,0.8207
877,2009/7/31,0.857
877,2009/8/31,0.9402
877,2009/9/30,0.9111
877,2009/10/30,1.2428
877,2009/11/30,0.9976
877,2009/12/30,0.972
877,2010/1/29,0.8532
877,2010/2/26,0.8281
877,2010/3/31,1.036
877,2010/4/30,1.0851
877,2010/5/31,1.1024
877,2010/6/30,1.2362
877,2010/7/30,1.2065
877,2010/8/31,1.4048
877,2010/9/30,1.4536
877,2010/10/29,1.359
877,2010/11/30,1.0492
877,2010/12/31,1.0049
877,2011/1/31,1.0443
877,2011/2/28,1.1259
877,2011/3/31,1.1164
877,2011/4/28,1.0806
877,2011/5/31,1.1599
877,2011/6/30,1.0479
877,2011/7/29,0.9854
877,2011/8/31,0.5786
877,2011/9/30,0.8441
877,2011/10/31,1.4068
877,2011/11/30,1.5204
877,2011/12/29,1.1979
877,2012/1/31,1.2934
877,2012/2/29,1.2093
877,2012/3/30,1.2611
877,2012/4/27,1.1995
877,2012/5/31,1.242
877,2012/6/29,1.3583
877,2012/7/31,1.5145
877,2012/8/31,1.5065
877,2012/9/28,1.7799
877,2012/10/31,1.6622
877,2012/11/30,1.5122
877,2012/12/31,1.9145
877,2013/1/31,1.8416
877,2013/2/28,1.869
877,2013/3/29,1.9264
877,2013/4/26,2.0015
877,2013/5/31,1.6097
877,2013/6/28,1.5563
877,2013/7/31,1.4387
877,2013/8/30,1.4801
877,2013/9/30,1.4311
877,2013/10/31,1.3739
877,2013/11/29,1.4868
877,2013/12/31,1.2291
877,2014/1/30,1.2482
877,2014/2/28,1.2296
877,2014/3/31,1.0276
877,2014/4/30,0.9916
877,2014/5/30,1.2955
877,2014/6/30,0.5612
877,2014/7/31,0.6366
877,2014/8/29,0.2889
877,2014/9/30,0.5385
877,2014/10/31,0.4799
877,2014/11/28,0.5952
877,2014/12/31,-0.0049
877,2015/1/30,-0.4526
877,2015/2/27,-0.5065
877,2015/3/31,0.4719
877,2015/4/30,0.5194
877,2015/5/29,0.0384
877,2015/6/30,0.1794
877,2015/7/31,0.5328
877,2015/8/31,0.4391
877,2015/9/30,0.5102
877,2015/10/30,0.5032
877,2015/11/30,0.49
877,2015/12/31,0.5434
877,2016/1/29,0.5961
877,2016/2/29,0.5894
877,2016/3/31,0.5152
877,2016/4/29,0.4725
877,2016/5/31,0.6133
877,2016/6/30,0.6421
877,2016/7/29,0.5704
877,2016/8/31,0.7277
877,2016/9/30,0.6626
877,2016/10/31,0.7068
877,2016/11/30,0.7507
877,2016/12/30,0.7333
877,2017/1/26,0.5271
877,2017/2/28,0.7999
877,2017/3/31,2.2766
877,2017/4/28,2.434
877,2017/5/31,2.8535
877,2017/6/30,3.2353
877,2017/7/31,3.2219
877,2017/8/31,3.3127
877,2017/9/29,2.9481
877,2017/10/31,3.0932
877,2017/11/30,3.3177
877,2017/12/29,3.9034
877,2018/1/31,4.0222
877,2018/2/28,1.5636
877,2018/3/30,1.5378
877,2018/4/27,1.7161
877,2018/5/31,1.406
877,2018/6/29,0.9311
877,2018/7/31,0.8428
877,2018/8/31,0.6616
877,2018/9/28,0.9106
877,2018/10/31,0.7215
877,2018/11/30,0.6999
877,2018/12/28,0.8042
878,2005/1/31,1.2238
878,2005/2/28,1.0134
878,2005/3/31,1.0445
878,2005/4/29,0.9749
878,2005/5/31,0.9941
878,2005/6/30,0.8299
878,2005/7/29,0.7866
878,2005/8/31,0.7257
878,2005/9/30,0.7718
878,2005/10/31,0.7386
878,2005/11/30,0.7395
878,2005/12/30,0.7622
878,2006/1/25,1.3809
878,2006/2/16,1.6276
878,2006/3/31,1.8795
878,2006/4/28,2.3015
878,2006/5/31,1.1675
878,2006/6/30,1.1268
878,2006/7/31,0.8032
878,2006/8/31,0.9269
878,2006/9/29,0.9092
878,2006/10/31,0.7833
878,2006/11/30,0.4676
878,2006/12/29,0.3567
878,2007/1/31,0.3992
878,2007/2/28,0.5929
878,2007/3/30,0.3818
878,2007/4/30,0.5197
878,2007/5/31,0.6063
878,2007/6/29,0.3017
878,2007/7/31,0.6323
878,2007/8/31,0.6087
878,2007/9/28,0.3497
878,2007/10/31,0.5706
878,2007/11/30,1.1176
878,2007/12/28,1.0664
878,2008/1/31,1.2309
878,2008/2/29,1.1814
878,2008/3/31,1.3734
878,2008/4/30,1.6963
878,2008/5/30,1.8032
878,2008/6/30,1.7576
878,2008/7/31,1.6309
878,2008/8/29,1.2825
878,2008/9/26,1.0609
878,2008/10/31,1.1577
878,2008/11/27,1.1777
878,2008/12/31,1.2295
878,2009/1/23,1.3203
878,2009/2/27,1.3892
878,2009/3/31,1.66
878,2009/4/30,1.6014
878,2009/5/27,1.5782
878,2009/6/30,1.6741
878,2009/7/31,1.8828
878,2009/8/31,1.9726
878,2009/9/30,2.0243
878,2009/10/30,2.2407
878,2009/11/30,2.2727
878,2009/12/31,2.2386
878,2010/1/29,2.2703
878,2010/2/26,2.2498
878,2010/3/31,1.8343
878,2010/4/30,1.7404
878,2010/5/31,1.7229
878,2010/6/30,1.8208
878,2010/7/30,1.165
878,2010/8/31,1.1791
878,2010/9/30,1.1883
878,2010/10/29,1.2524
878,2010/11/30,1.4319
878,2010/12/31,1.376
878,2011/1/31,1.2044
878,2011/2/28,1.1375
878,2011/3/31,1.1629
878,2011/4/28,1.2193
878,2011/5/31,1.1859
878,2011/6/30,1.1065
878,2011/7/29,1.188
878,2011/8/31,1.4407
878,2011/9/30,1.2757
878,2011/10/31,0.908
878,2011/11/30,0.9424
878,2011/12/30,0.8173
878,2012/1/31,0.9104
878,2012/2/29,0.8618
878,2012/3/30,0.8965
878,2012/4/27,0.9094
878,2012/5/31,0.9433
878,2012/6/29,0.9773
878,2012/7/31,1.0049
878,2012/8/31,0.988
878,2012/9/28,0.992
878,2012/10/31,0.9461
878,2012/11/30,0.9978
878,2012/12/31,1.0268
878,2013/1/31,1.0235
878,2013/2/28,1.1071
878,2013/3/29,1.0835
878,2013/4/26,1.0944
878,2013/5/31,0.8929
878,2013/6/28,0.981
878,2013/7/31,0.9456
878,2013/8/30,1.004
878,2013/9/30,1.0142
878,2013/10/31,0.9923
878,2013/11/29,1.0276
878,2013/12/31,0.874
878,2014/1/30,0.839
878,2014/2/28,0.8406
878,2014/3/31,0.813
878,2014/4/16,0.7318
878,2014/7/31,1.1253
878,2014/8/29,0.8526
878,2014/9/30,0.9598
878,2014/10/31,0.9648
878,2014/11/28,1.1879
878,2014/12/31,0.9369
878,2015/1/30,0.7505
878,2015/2/27,0.5553
878,2015/3/31,0.3197
878,2015/4/30,0.345
878,2015/5/29,0.3571
878,2015/6/5,0.1348
878,2015/9/30,0.8466
878,2015/10/30,0.8033
878,2015/11/30,0.8021
878,2015/12/31,0.7529
878,2016/1/29,0.8583
878,2016/2/29,0.8794
878,2016/3/31,0.8984
878,2016/4/29,0.9027
878,2016/5/31,0.9418
878,2016/6/30,0.9263
878,2016/7/29,0.8765
878,2016/8/31,1.1007
878,2016/9/30,0.8795
878,2016/10/31,0.9857
878,2016/11/30,1.066
878,2016/12/30,1.0088
878,2017/1/26,0.6876
878,2017/2/28,0.6383
878,2017/3/31,0.5815
878,2017/4/28,0.7382
878,2017/5/31,0.9755
878,2017/6/30,1.4418
878,2017/7/31,1.4044
878,2017/8/31,1.457
878,2017/9/29,1.2488
878,2017/10/31,1.2563
878,2017/11/30,0.9923
878,2017/12/29,0.7252
878,2018/1/17,1.2574
878,2018/2/28,1.575
878,2018/3/30,1.3683
878,2018/4/27,1.1434
878,2018/5/31,0.9848
878,2018/6/29,0.5575
878,2018/7/31,0.4282
878,2018/8/31,0.4325
878,2018/9/28,0.588
878,2018/10/31,0.7152
878,2018/11/30,0.5529
878,2018/12/28,0.3629
880,2005/1/31,1.4454
880,2005/2/28,1.7918
880,2005/3/31,1.2902
880,2005/4/29,1.2929
880,2005/5/31,1.1992
880,2005/6/30,1.0318
880,2005/7/29,1.0102
880,2005/8/31,1.305
880,2005/9/30,1.3695
880,2005/10/31,1.4295
